order_id,order_date,product_category,product_name,quantity,unit_price,total_value,customer_region,payment_method,order_status
ORD-0953,2024-11-24,Livros,Pai Rico Pai Pobre,2,42.54,85.08,Sudeste,Cartao,Cancelado
ORD-0954,2024-11-24,Casa e Jardim,Luminária LED de Mesa,5,103.07,515.35,Centro-Oeste,Cartao,Entregue
ORD-0955,2024-11-24,Casa e Jardim,Jogo de Cama Queen 300 fios,1,157.05,157.05,Sudeste,Boleto,Em transito
ORD-0956,2024-11-24,Livros,A Startup Enxuta,2,39.7,79.4,Centro-Oeste,Boleto,Cancelado
ORD-0957,2024-11-25,Moda,Bolsa Feminina de Couro,1,260.12,260.12,Sudeste,Cartao,Entregue
ORD-0958,2024-11-25,Esportes,Halteres Par 5kg,1,94.6,94.6,Sudeste,Boleto,Entregue
ORD-0959,2024-11-25,Beleza,Pinceis de Maquiagem Kit 12pc,1,74.41,74.41,Nordeste,PIX,Entregue
ORD-0960,2024-11-25,Moda,Camisa Social Slim Fit,1,129.55,129.55,Norte,Boleto,Entregue
ORD-0961,2024-11-25,Esportes,Garrafa Térmica 1L,1,61.19,61.19,Sul,Cartao,Entregue
ORD-0962,2024-11-25,Eletrônicos,Smartphone Samsung Galaxy A54,1,1408.67,1408.67,Centro-Oeste,PIX,Entregue
ORD-0963,2024-11-25,Livros,Sapiens - Uma Breve Historia,1,49.72,49.72,Nordeste,Boleto,Entregue
ORD-0964,2024-11-25,Esportes,Whey Protein 900g,1,128.35,128.35,Centro-Oeste,Cartao,Entregue
ORD-0965,2024-11-25,Moda,Tênis Casual Masculino,1,185.26,185.26,Norte,Cartao,Entregue
ORD-0966,2024-11-25,Moda,Tênis Casual Masculino,1,193.73,193.73,Sudeste,PIX,Entregue
ORD-0967,2024-11-25,Esportes,Bicicleta Speed Aro 29,1,1459.62,1459.62,Sudeste,Boleto,Entregue
ORD-0968,2024-11-26,Eletrônicos,Carregador Turbo USB-C,1,69.5,69.5,Sudeste,Boleto,Cancelado
ORD-0969,2024-11-26,Moda,Meia Kit 3 pares,1,27.29,27.29,Sul,Cartao,Entregue
ORD-0970,2024-11-26,Casa e Jardim,Vassoura Elétrica Robô,2,469.36,938.72,Nordeste,PIX,Em transito
ORD-0971,2024-11-27,Esportes,Bicicleta Speed Aro 29,2,1596.31,3192.62,Sudeste,PIX,Entregue
ORD-0972,2024-11-27,Esportes,Garrafa Térmica 1L,1,58.56,58.56,Sudeste,Cartao,Em transito
ORD-0973,2024-11-27,Casa e Jardim,Kit Ferramentas 42 peças,2,137.84,275.68,Nordeste,Cartao,Cancelado
ORD-0974,2024-11-27,Esportes,Whey Protein 900g,2,120.73,241.46,Nordeste,PIX,Entregue
ORD-0975,2024-11-27,Beleza,Protetor Solar FPS 60,2,45.04,90.08,Sudeste,Boleto,Entregue
ORD-0976,2024-11-27,Beleza,Protetor Solar FPS 60,3,46.96,140.88,Sul,Cartao,Entregue
ORD-0977,2024-11-27,Esportes,Garrafa Térmica 1L,2,64.81,129.62,Centro-Oeste,PIX,Entregue
ORD-0978,2024-11-27,Casa e Jardim,Tapete Sala 2x3m,1,187.15,187.15,Nordeste,Cartao,Entregue
ORD-0979,2024-11-28,Beleza,Shampoo Antirresíduo 300ml,1,40.95,40.95,Sul,Boleto,Entregue
ORD-0980,2024-11-28,Eletrônicos,Mouse Sem Fio Logitech,3,137.52,412.56,Sudeste,Cartao,Entregue
ORD-0981,2024-11-28,Eletrônicos,Fone de Ouvido Bluetooth JBL,1,190.83,190.83,Centro-Oeste,PIX,Cancelado
ORD-0982,2024-11-28,Moda,Bolsa Feminina de Couro,2,265.86,531.72,Sudeste,PIX,Entregue
ORD-0983,2024-11-28,Moda,Tênis Casual Masculino,1,185.14,185.14,Sudeste,Cartao,Entregue
ORD-0984,2024-11-29,Beleza,Kit Skincare Vitamina C,1,139.13,139.13,Nordeste,PIX,Entregue
ORD-0985,2024-11-29,Livros,A Startup Enxuta,2,45.43,90.86,Sudeste,Cartao,Entregue
ORD-0986,2024-11-29,Livros,O Poder do Hábito,1,35.48,35.48,Sudeste,PIX,Em transito
ORD-0987,2024-11-29,Moda,Tênis Casual Masculino,1,161.67,161.67,Sudeste,Cartao,Entregue
ORD-0988,2024-11-29,Eletrônicos,Cabo HDMI 2m,1,42.58,42.58,Norte,Cartao,Entregue
ORD-0989,2024-11-29,Eletrônicos,Webcam Full HD 1080p,3,219.55,658.65,Sudeste,Cartao,Entregue
ORD-0990,2024-11-29,Livros,Algoritmos - CLRS,1,162.08,162.08,Sudeste,PIX,Entregue
ORD-0991,2024-11-29,Esportes,Halteres Par 5kg,1,85.73,85.73,Nordeste,PIX,Cancelado
ORD-0992,2024-11-29,Beleza,Protetor Solar FPS 60,1,47.72,47.72,Sudeste,PIX,Entregue
ORD-0993,2024-11-30,Eletrônicos,Carregador Turbo USB-C,1,65.58,65.58,Sudeste,Cartao,Entregue
ORD-0994,2024-11-30,Beleza,Perfume Masculino 100ml,2,182.65,365.3,Norte,PIX,Cancelado
ORD-0995,2024-11-30,Esportes,Bicicleta Speed Aro 29,2,1449.56,2899.12,Nordeste,PIX,Entregue
ORD-0996,2024-11-30,Moda,Vestido Floral Midi,5,161.78,808.9,Sudeste,Cartao,Cancelado
ORD-0997,2024-12-01,Casa e Jardim,Luminária LED de Mesa,2,103.71,207.42,Sul,PIX,Entregue
ORD-0998,2024-12-01,Casa e Jardim,Luminária LED de Mesa,1,92.1,92.1,Sudeste,Boleto,Entregue
ORD-0999,2024-12-01,Esportes,Halteres Par 5kg,1,95.72,95.72,Sudeste,Cartao,Entregue
ORD-1000,2024-12-01,Esportes,Halteres Par 5kg,2,94.57,189.14,Sudeste,Cartao,Entregue
ORD-1001,2024-12-01,Moda,Vestido Floral Midi,3,144.82,434.46,Centro-Oeste,Cartao,Entregue
ORD-1002,2024-12-01,Moda,Vestido Floral Midi,1,170.85,170.85,Sudeste,Cartao,Entregue
ORD-1003,2024-12-01,Esportes,Bicicleta Speed Aro 29,1,1635.01,1635.01,Centro-Oeste,Boleto,Entregue
ORD-1004,2024-12-02,Moda,Vestido Floral Midi,2,160.55,321.1,Sudeste,Cartao,Entregue
ORD-1005,2024-12-03,Esportes,Tênis de Corrida Nike,1,372.2,372.2,Nordeste,Cartao,Entregue
ORD-1006,2024-12-03,Livros,Algoritmos - CLRS,1,162.94,162.94,Norte,Cartao,Em transito
ORD-1007,2024-12-03,Casa e Jardim,Tapete Sala 2x3m,1,184.38,184.38,Nordeste,Cartao,Entregue
ORD-1008,2024-12-03,Moda,Meia Kit 3 pares,1,31.63,31.63,Sul,Cartao,Entregue
ORD-1009,2024-12-03,Casa e Jardim,Vassoura Elétrica Robô,2,502.71,1005.42,Sudeste,PIX,Entregue
ORD-1010,2024-12-04,Casa e Jardim,Tapete Sala 2x3m,1,191.35,191.35,Sudeste,Cartao,Entregue
ORD-1011,2024-12-04,Moda,Tênis Casual Masculino,1,161.56,161.56,Sul,Cartao,Em transito
ORD-1012,2024-12-04,Esportes,Halteres Par 5kg,1,86.74,86.74,Sul,Cartao,Entregue
ORD-1013,2024-12-04,Eletrônicos,Fone de Ouvido Bluetooth JBL,2,184.65,369.3,Sudeste,Cartao,Entregue
ORD-1014,2024-12-04,Beleza,Secador de Cabelo Profissional,1,219.42,219.42,Sul,Cartao,Entregue
ORD-1015,2024-12-04,Esportes,Halteres Par 5kg,1,84.49,84.49,Centro-Oeste,PIX,Entregue
ORD-1016,2024-12-04,Eletrônicos,Carregador Turbo USB-C,1,65.71,65.71,Sul,PIX,Entregue
ORD-1017,2024-12-04,Beleza,Perfume Masculino 100ml,2,170.57,341.14,Sul,Boleto,Entregue
ORD-1018,2024-12-05,Livros,O Poder do Hábito,1,39.14,39.14,Nordeste,Cartao,Entregue
ORD-1019,2024-12-05,Casa e Jardim,Vassoura Elétrica Robô,2,545.67,1091.34,Nordeste,PIX,Entregue
ORD-1020,2024-12-05,Beleza,Kit Skincare Vitamina C,2,118.92,237.84,Norte,Cartao,Entregue
ORD-1021,2024-12-06,Moda,Boné Snapback,1,57.8,57.8,Centro-Oeste,Cartao,Entregue
ORD-1022,2024-12-06,Eletrônicos,Webcam Full HD 1080p,2,220.09,440.18,Sul,PIX,Entregue
ORD-1023,2024-12-06,Beleza,Perfume Masculino 100ml,1,177.59,177.59,Centro-Oeste,Cartao,Cancelado
ORD-1024,2024-12-06,Moda,Bolsa Feminina de Couro,1,227.04,227.04,Sul,PIX,Em transito
ORD-1025,2024-12-06,Esportes,Garrafa Térmica 1L,2,60.5,121.0,Norte,PIX,Entregue
ORD-1026,2024-12-07,Esportes,Bicicleta Speed Aro 29,1,1432.07,1432.07,Nordeste,Cartao,Entregue
ORD-1027,2024-12-07,Eletrônicos,Smartphone Samsung Galaxy A54,2,1184.96,2369.92,Sudeste,Cartao,Em transito
ORD-1028,2024-12-07,Eletrônicos,Cabo HDMI 2m,1,39.17,39.17,Sul,Boleto,Cancelado
ORD-1029,2024-12-07,Esportes,Garrafa Térmica 1L,2,62.03,124.06,Sudeste,Cartao,Entregue
ORD-1030,2024-12-07,Casa e Jardim,Regador de Jardim 5L,1,36.97,36.97,Nordeste,Cartao,Em transito
ORD-1031,2024-12-07,Casa e Jardim,Regador de Jardim 5L,1,35.88,35.88,Sul,Cartao,Cancelado
ORD-1032,2024-12-07,Moda,Tênis Casual Masculino,3,182.65,547.95,Sudeste,Cartao,Cancelado
ORD-1033,2024-12-07,Casa e Jardim,Tapete Sala 2x3m,2,193.47,386.94,Nordeste,PIX,Entregue
ORD-1034,2024-12-08,Beleza,Secador de Cabelo Profissional,1,197.83,197.83,Sudeste,Cartao,Entregue
ORD-1035,2024-12-08,Esportes,Whey Protein 900g,1,131.75,131.75,Sul,PIX,Entregue
ORD-1036,2024-12-08,Esportes,Halteres Par 5kg,3,95.36,286.08,Sul,PIX,Entregue
ORD-1037,2024-12-08,Moda,Meia Kit 3 pares,2,29.12,58.24,Norte,Cartao,Entregue
ORD-1038,2024-12-08,Eletrônicos,Mouse Sem Fio Logitech,5,158.9,794.5,Centro-Oeste,Cartao,Cancelado
ORD-1039,2024-12-08,Eletrônicos,Hub USB 7 portas,1,91.9,91.9,Sudeste,Cartao,Entregue
ORD-1040,2024-12-08,Eletrônicos,Fone de Ouvido Bluetooth JBL,2,186.54,373.08,Sudeste,Boleto,Em transito
ORD-1041,2024-12-08,Casa e Jardim,Luminária LED de Mesa,2,103.34,206.68,Centro-Oeste,Cartao,Entregue
ORD-1042,2024-12-08,Livros,A Startup Enxuta,1,45.98,45.98,Sul,Boleto,Em transito
ORD-1043,2024-12-08,Livros,O Poder do Hábito,1,40.12,40.12,Sul,Cartao,Entregue
ORD-1044,2024-12-09,Beleza,Protetor Solar FPS 60,1,53.57,53.57,Sudeste,PIX,Entregue
ORD-1045,2024-12-09,Eletrônicos,Fone de Ouvido Bluetooth JBL,2,182.96,365.92,Sudeste,Boleto,Entregue
ORD-1046,2024-12-09,Moda,Meia Kit 3 pares,1,27.92,27.92,Sul,PIX,Entregue
ORD-1047,2024-12-09,Moda,Meia Kit 3 pares,1,28.35,28.35,Sul,Cartao,Em transito
ORD-1048,2024-12-09,Moda,Vestido Floral Midi,2,164.21,328.42,Sudeste,PIX,Cancelado
ORD-1049,2024-12-09,Casa e Jardim,Luminária LED de Mesa,1,105.26,105.26,Sudeste,Cartao,Entregue
ORD-1050,2024-12-09,Casa e Jardim,Luminária LED de Mesa,3,103.89,311.67,Norte,PIX,Entregue
ORD-1051,2024-12-09,Livros,A Startup Enxuta,5,40.69,203.45,Sul,Cartao,Cancelado
ORD-1052,2024-12-09,Esportes,Tênis de Corrida Nike,1,415.29,415.29,Centro-Oeste,PIX,Cancelado
ORD-1053,2024-12-10,Moda,Meia Kit 3 pares,3,30.35,91.05,Sul,PIX,Cancelado
ORD-1054,2024-12-10,Moda,Meia Kit 3 pares,1,28.93,28.93,Centro-Oeste,Cartao,Cancelado
ORD-1055,2024-12-10,Eletrônicos,Webcam Full HD 1080p,2,211.88,423.76,Centro-Oeste,Cartao,Entregue
ORD-1056,2024-12-10,Livros,A Startup Enxuta,2,42.09,84.18,Sudeste,Boleto,Entregue
ORD-1057,2024-12-10,Moda,Camisa Social Slim Fit,2,125.0,250.0,Norte,Boleto,Entregue
ORD-1058,2024-12-10,Esportes,Halteres Par 5kg,1,83.01,83.01,Sul,PIX,Entregue
ORD-1059,2024-12-11,Moda,Meia Kit 3 pares,2,30.44,60.88,Sudeste,Cartao,Entregue
ORD-1060,2024-12-11,Beleza,Perfume Masculino 100ml,5,184.33,921.65,Sul,PIX,Entregue
ORD-1061,2024-12-11,Casa e Jardim,Tapete Sala 2x3m,1,176.89,176.89,Centro-Oeste,Cartao,Entregue
ORD-1062,2024-12-11,Moda,Boné Snapback,1,61.63,61.63,Sudeste,PIX,Entregue
ORD-1063,2024-12-11,Livros,Pai Rico Pai Pobre,1,45.34,45.34,Sul,Cartao,Entregue
ORD-1064,2024-12-11,Esportes,Corda de Pular Speed,1,52.12,52.12,Sul,Cartao,Entregue
ORD-1065,2024-12-11,Eletrônicos,Fone de Ouvido Bluetooth JBL,2,174.71,349.42,Centro-Oeste,PIX,Entregue
ORD-1066,2024-12-12,Livros,Algoritmos - CLRS,2,142.26,284.52,Norte,PIX,Entregue
ORD-1067,2024-12-12,Beleza,Shampoo Antirresíduo 300ml,2,38.48,76.96,Sudeste,PIX,Em transito
ORD-1068,2024-12-12,Livros,Pai Rico Pai Pobre,2,43.17,86.34,Nordeste,Cartao,Cancelado
ORD-1069,2024-12-12,Livros,Algoritmos - CLRS,3,136.01,408.03,Nordeste,Cartao,Entregue
ORD-1070,2024-12-12,Moda,Boné Snapback,1,63.69,63.69,Nordeste,PIX,Entregue
ORD-1071,2024-12-12,Casa e Jardim,Jogo de Cama Queen 300 fios,2,135.27,270.54,Sul,PIX,Entregue
ORD-1072,2024-12-12,Eletrônicos,Fone de Ouvido Bluetooth JBL,1,207.14,207.14,Sudeste,Cartao,Entregue
ORD-1073,2024-12-12,Beleza,Kit Skincare Vitamina C,1,122.51,122.51,Centro-Oeste,Boleto,Entregue
ORD-1074,2024-12-13,Livros,Algoritmos - CLRS,1,138.27,138.27,Sudeste,Boleto,Em transito
ORD-1075,2024-12-13,Livros,Sapiens - Uma Breve Historia,2,49.1,98.2,Sul,PIX,Entregue
ORD-1076,2024-12-13,Moda,Camisa Social Slim Fit,1,127.47,127.47,Sudeste,Cartao,Entregue
ORD-1077,2024-12-13,Casa e Jardim,Luminária LED de Mesa,1,103.54,103.54,Nordeste,PIX,Entregue
ORD-1078,2024-12-14,Moda,Calça Jeans Skinny,4,137.78,551.12,Sul,Boleto,Entregue
ORD-1079,2024-12-14,Moda,Tênis Casual Masculino,1,183.64,183.64,Sul,Cartao,Entregue
ORD-1080,2024-12-14,Livros,A Startup Enxuta,1,45.3,45.3,Sudeste,Cartao,Entregue
ORD-1081,2024-12-14,Esportes,Garrafa Térmica 1L,2,53.41,106.82,Sudeste,PIX,Entregue
ORD-1082,2024-12-14,Livros,Algoritmos - CLRS,2,136.07,272.14,Sudeste,PIX,Entregue
ORD-1083,2024-12-14,Moda,Camisa Social Slim Fit,1,107.33,107.33,Centro-Oeste,PIX,Entregue
ORD-1084,2024-12-14,Eletrônicos,Carregador Turbo USB-C,3,69.37,208.11,Nordeste,Cartao,Entregue
ORD-1085,2024-12-15,Casa e Jardim,Kit Ferramentas 42 peças,1,130.86,130.86,Sudeste,PIX,Entregue
ORD-1086,2024-12-15,Casa e Jardim,Regador de Jardim 5L,1,38.14,38.14,Sul,Boleto,Entregue
ORD-1087,2024-12-15,Livros,Algoritmos - CLRS,1,148.31,148.31,Sudeste,Cartao,Entregue
ORD-1088,2024-12-15,Moda,Bolsa Feminina de Couro,2,242.96,485.92,Sudeste,Cartao,Em transito
ORD-1089,2024-12-15,Beleza,Perfume Masculino 100ml,1,195.74,195.74,Nordeste,Cartao,Entregue
ORD-1090,2024-12-15,Esportes,Tapete de Yoga 6mm,4,75.63,302.52,Nordeste,Cartao,Em transito
ORD-1091,2024-12-15,Moda,Camisa Social Slim Fit,1,122.23,122.23,Sudeste,Cartao,Cancelado
ORD-1092,2024-12-16,Beleza,Kit Skincare Vitamina C,1,118.08,118.08,Sudeste,Cartao,Entregue
ORD-1093,2024-12-16,Casa e Jardim,Vassoura Elétrica Robô,3,541.87,1625.61,Sudeste,Boleto,Entregue
ORD-1094,2024-12-16,Beleza,Perfume Masculino 100ml,1,188.23,188.23,Centro-Oeste,Boleto,Entregue
ORD-1095,2024-12-16,Esportes,Bicicleta Speed Aro 29,3,1533.86,4601.58,Sul,Cartao,Entregue
ORD-1096,2024-12-16,Beleza,Secador de Cabelo Profissional,2,207.8,415.6,Centro-Oeste,Cartao,Cancelado
ORD-1097,2024-12-16,Livros,A Startup Enxuta,2,44.96,89.92,Centro-Oeste,Cartao,Cancelado
ORD-1098,2024-12-16,Livros,Pai Rico Pai Pobre,1,41.14,41.14,Sudeste,PIX,Entregue
ORD-1099,2024-12-16,Esportes,Garrafa Térmica 1L,4,55.11,220.44,Sudeste,Cartao,Cancelado
ORD-1100,2024-12-16,Eletrônicos,Mouse Sem Fio Logitech,1,143.02,143.02,Sudeste,Cartao,Entregue
ORD-1101,2024-12-16,Moda,Camisa Social Slim Fit,4,129.21,516.84,Nordeste,Boleto,Em transito
ORD-1102,2024-12-17,Livros,Algoritmos - CLRS,1,135.81,135.81,Nordeste,PIX,Entregue
ORD-1103,2024-12-17,Casa e Jardim,Kit Ferramentas 42 peças,1,120.9,120.9,Sudeste,Cartao,Entregue
ORD-1104,2024-12-17,Livros,Pai Rico Pai Pobre,3,43.21,129.63,Sudeste,Cartao,Entregue
ORD-1105,2024-12-17,Esportes,Garrafa Térmica 1L,1,57.52,57.52,Norte,Cartao,Entregue
ORD-1106,2024-12-18,Esportes,Halteres Par 5kg,1,95.04,95.04,Sudeste,Cartao,Entregue
ORD-1107,2024-12-18,Beleza,Perfume Masculino 100ml,1,174.28,174.28,Sudeste,Cartao,Entregue
ORD-1108,2024-12-18,Eletrônicos,Carregador Turbo USB-C,4,71.29,285.16,Centro-Oeste,Boleto,Entregue
ORD-1109,2024-12-18,Esportes,Tapete de Yoga 6mm,2,78.93,157.86,Sudeste,Cartao,Cancelado
ORD-1110,2024-12-18,Esportes,Tapete de Yoga 6mm,2,82.57,165.14,Norte,PIX,Em transito
ORD-1111,2024-12-18,Eletrônicos,Carregador Turbo USB-C,1,64.25,64.25,Sul,PIX,Entregue
ORD-1112,2024-12-18,Casa e Jardim,Tapete Sala 2x3m,2,207.01,414.02,Nordeste,PIX,Entregue
ORD-1113,2024-12-19,Esportes,Whey Protein 900g,2,132.03,264.06,Sudeste,PIX,Entregue
ORD-1114,2024-12-19,Casa e Jardim,Kit Ferramentas 42 peças,3,122.48,367.44,Sudeste,Cartao,Cancelado
ORD-1115,2024-12-19,Beleza,Shampoo Antirresíduo 300ml,1,39.02,39.02,Centro-Oeste,Cartao,Entregue
ORD-1116,2024-12-19,Moda,Tênis Casual Masculino,1,165.84,165.84,Centro-Oeste,Boleto,Entregue
ORD-1117,2024-12-19,Livros,Pai Rico Pai Pobre,1,40.4,40.4,Nordeste,PIX,Entregue
ORD-1118,2024-12-19,Moda,Bolsa Feminina de Couro,1,240.84,240.84,Nordeste,Cartao,Entregue
ORD-1119,2024-12-19,Casa e Jardim,Panela de Pressão Elétrica,1,266.76,266.76,Nordeste,PIX,Entregue
ORD-1120,2024-12-19,Eletrônicos,Smartphone Samsung Galaxy A54,2,1182.64,2365.28,Sudeste,Cartao,Em transito
ORD-1121,2024-12-20,Eletrônicos,Webcam Full HD 1080p,4,205.2,820.8,Sudeste,PIX,Entregue
ORD-1122,2024-12-20,Eletrônicos,Carregador Turbo USB-C,2,66.67,133.34,Sudeste,Cartao,Entregue
ORD-1123,2024-12-20,Casa e Jardim,Luminária LED de Mesa,1,101.97,101.97,Nordeste,Boleto,Entregue
ORD-1124,2024-12-20,Beleza,Protetor Solar FPS 60,2,45.28,90.56,Centro-Oeste,Cartao,Entregue
ORD-1125,2024-12-20,Beleza,Pinceis de Maquiagem Kit 12pc,1,85.72,85.72,Nordeste,PIX,Entregue
ORD-1126,2024-12-20,Moda,Vestido Floral Midi,1,166.02,166.02,Sudeste,Cartao,Entregue
ORD-1127,2024-12-20,Livros,Clean Code,1,96.03,96.03,Sul,Boleto,Entregue
ORD-1128,2024-12-21,Esportes,Tapete de Yoga 6mm,1,85.82,85.82,Sudeste,Cartao,Entregue
ORD-1129,2024-12-21,Moda,Camisa Social Slim Fit,2,108.18,216.36,Norte,Cartao,Entregue
ORD-1130,2024-12-21,Esportes,Garrafa Térmica 1L,3,61.18,183.54,Centro-Oeste,PIX,Entregue
ORD-1131,2024-12-21,Esportes,Tapete de Yoga 6mm,1,83.41,83.41,Sudeste,PIX,Entregue
ORD-1132,2024-12-21,Moda,Vestido Floral Midi,3,165.26,495.78,Norte,Cartao,Entregue
ORD-1133,2024-12-22,Livros,Clean Code,1,85.5,85.5,Sul,Cartao,Entregue
ORD-1134,2024-12-22,Eletrônicos,Cabo HDMI 2m,2,37.38,74.76,Centro-Oeste,PIX,Entregue
ORD-1135,2024-12-22,Eletrônicos,Cabo HDMI 2m,1,42.82,42.82,Sudeste,Cartao,Entregue
ORD-1136,2024-12-22,Casa e Jardim,Panela de Pressão Elétrica,2,255.75,511.5,Nordeste,Cartao,Entregue
ORD-1137,2024-12-22,Livros,Clean Code,1,85.88,85.88,Norte,Cartao,Entregue
ORD-1138,2024-12-22,Casa e Jardim,Luminária LED de Mesa,1,94.17,94.17,Sul,Boleto,Em transito
ORD-1139,2024-12-23,Livros,O Poder do Hábito,2,40.74,81.48,Centro-Oeste,PIX,Entregue
ORD-1140,2024-12-23,Livros,Sapiens - Uma Breve Historia,1,46.12,46.12,Sudeste,PIX,Entregue
ORD-1141,2024-12-23,Esportes,Whey Protein 900g,2,127.61,255.22,Nordeste,PIX,Entregue
ORD-1142,2024-12-23,Esportes,Whey Protein 900g,3,127.95,383.85,Sudeste,Cartao,Em transito
ORD-1143,2024-12-23,Moda,Boné Snapback,1,56.43,56.43,Norte,Cartao,Entregue
ORD-1144,2024-12-23,Moda,Tênis Casual Masculino,1,166.24,166.24,Nordeste,Cartao,Entregue
ORD-1145,2024-12-23,Beleza,Protetor Solar FPS 60,2,45.45,90.9,Sudeste,PIX,Entregue
ORD-1146,2024-12-23,Eletrônicos,Smartphone Samsung Galaxy A54,2,1367.44,2734.88,Sudeste,PIX,Entregue
ORD-1147,2024-12-23,Moda,Boné Snapback,2,60.18,120.36,Sudeste,Cartao,Entregue
ORD-1148,2024-12-23,Casa e Jardim,Regador de Jardim 5L,1,40.62,40.62,Nordeste,Cartao,Entregue
ORD-1149,2024-12-23,Moda,Camisa Social Slim Fit,1,115.0,115.0,Sudeste,Cartao,Entregue
ORD-1150,2024-12-23,Eletrônicos,Smartphone Samsung Galaxy A54,1,1383.42,1383.42,Sudeste,Cartao,Cancelado
ORD-1151,2024-12-24,Moda,Tênis Casual Masculino,1,193.76,193.76,Nordeste,PIX,Entregue
ORD-1152,2024-12-24,Moda,Boné Snapback,3,57.64,172.92,Norte,PIX,Entregue
ORD-1153,2024-12-24,Eletrônicos,Cabo HDMI 2m,4,35.89,143.56,Sudeste,Cartao,Entregue
ORD-1154,2024-12-24,Eletrônicos,Smartphone Samsung Galaxy A54,1,1326.15,1326.15,Nordeste,Cartao,Entregue
ORD-1155,2024-12-24,Moda,Boné Snapback,2,61.21,122.42,Sudeste,Boleto,Entregue
ORD-1156,2024-12-24,Esportes,Halteres Par 5kg,1,86.67,86.67,Centro-Oeste,Cartao,Cancelado
ORD-1157,2024-12-24,Moda,Meia Kit 3 pares,1,29.9,29.9,Nordeste,Cartao,Cancelado
ORD-1158,2024-12-24,Esportes,Corda de Pular Speed,2,44.76,89.52,Centro-Oeste,PIX,Entregue
ORD-1159,2024-12-25,Moda,Bolsa Feminina de Couro,1,262.32,262.32,Nordeste,Cartao,Em transito
ORD-1160,2024-12-25,Livros,A Startup Enxuta,3,42.53,127.59,Sul,PIX,Entregue
ORD-1161,2024-12-25,Esportes,Tapete de Yoga 6mm,1,79.53,79.53,Norte,PIX,Entregue
ORD-1162,2024-12-25,Esportes,Tapete de Yoga 6mm,2,80.23,160.46,Sul,Cartao,Entregue
ORD-1163,2024-12-25,Eletrônicos,Cabo HDMI 2m,1,42.85,42.85,Nordeste,Boleto,Em transito
ORD-1164,2024-12-25,Eletrônicos,Teclado Mecânico Redragon,3,290.68,872.04,Sul,PIX,Entregue
ORD-1165,2024-12-25,Livros,Algoritmos - CLRS,3,141.33,423.99,Sudeste,PIX,Em transito
ORD-1166,2024-12-26,Beleza,Perfume Masculino 100ml,1,184.37,184.37,Centro-Oeste,PIX,Entregue
ORD-1167,2024-12-26,Beleza,Protetor Solar FPS 60,3,44.82,134.46,Norte,PIX,Entregue
ORD-1168,2024-12-26,Eletrônicos,Cabo HDMI 2m,2,35.7,71.4,Norte,PIX,Entregue
ORD-1169,2024-12-26,Beleza,Perfume Masculino 100ml,2,198.38,396.76,Sudeste,PIX,Entregue
ORD-1170,2024-12-26,Beleza,Shampoo Antirresíduo 300ml,1,35.2,35.2,Sudeste,Cartao,Entregue
ORD-1171,2024-12-26,Moda,Vestido Floral Midi,1,148.2,148.2,Nordeste,Boleto,Entregue
ORD-1172,2024-12-27,Beleza,Secador de Cabelo Profissional,1,237.36,237.36,Sul,Cartao,Entregue
ORD-1173,2024-12-27,Eletrônicos,Webcam Full HD 1080p,1,239.93,239.93,Sudeste,Cartao,Entregue
ORD-1174,2024-12-27,Moda,Meia Kit 3 pares,2,30.43,60.86,Norte,Cartao,Entregue
ORD-1175,2024-12-27,Casa e Jardim,Kit Ferramentas 42 peças,3,132.66,397.98,Sudeste,Cartao,Entregue
ORD-1176,2024-12-27,Moda,Camisa Social Slim Fit,1,109.68,109.68,Sul,Boleto,Entregue
ORD-1177,2024-12-27,Casa e Jardim,Luminária LED de Mesa,1,99.82,99.82,Nordeste,Cartao,Entregue
ORD-1178,2024-12-27,Livros,Pai Rico Pai Pobre,1,45.22,45.22,Sudeste,Boleto,Entregue
ORD-1179,2024-12-28,Livros,Algoritmos - CLRS,1,135.46,135.46,Centro-Oeste,PIX,Entregue
ORD-1180,2024-12-28,Casa e Jardim,Tapete Sala 2x3m,1,189.01,189.01,Nordeste,PIX,Entregue
ORD-1181,2024-12-28,Beleza,Kit Skincare Vitamina C,3,124.65,373.95,Nordeste,Cartao,Cancelado
ORD-1182,2024-12-28,Eletrônicos,Webcam Full HD 1080p,3,217.99,653.97,Sudeste,PIX,Entregue
ORD-1183,2024-12-29,Eletrônicos,Fone de Ouvido Bluetooth JBL,1,206.12,206.12,Sudeste,Cartao,Entregue
ORD-1184,2024-12-29,Beleza,Perfume Masculino 100ml,1,207.65,207.65,Centro-Oeste,Cartao,Entregue
ORD-1185,2024-12-29,Casa e Jardim,Tapete Sala 2x3m,1,199.79,199.79,Sudeste,Boleto,Entregue
ORD-1186,2024-12-29,Beleza,Shampoo Antirresíduo 300ml,1,38.12,38.12,Sul,PIX,Entregue
ORD-1187,2024-12-30,Beleza,Pinceis de Maquiagem Kit 12pc,1,72.64,72.64,Sul,PIX,Cancelado
ORD-1188,2024-12-30,Eletrônicos,Hub USB 7 portas,1,81.78,81.78,Centro-Oeste,PIX,Entregue
ORD-1189,2024-12-30,Casa e Jardim,Panela de Pressão Elétrica,1,256.08,256.08,Sul,PIX,Entregue
ORD-1190,2024-12-30,Casa e Jardim,Regador de Jardim 5L,2,41.94,83.88,Sudeste,PIX,Entregue
